Station_Name	latitude	longitude
Cantrell Road, Bow	51.521644842642004	-0.02685446986349756
Lindfield Street, Poplar	51.513778441456225	-0.02230462013800044
Mostyn Grove, Bow	51.530854642794	-0.025835638406255808
Hewison Street, Old Ford	51.53265006566352	-0.027382916530372482
Malmesbury Road, Bow	51.52950752257404	-0.027311992157531856
Millharbour, Millwall	51.49748079734026	-0.019043931204055668
Castalia Square, Cubitt Town	51.49811004125425	-0.010749916551063166
Lightermans Road, Millwall	51.49898999033445	-0.02000574877102718
Stebondale Street, Cubitt Town	51.48959323281923	-0.008866664220398607
Spindrift Avenue, Millwall	51.490155049362286	-0.022299927669720887
Stepney Green Station, Stepney	51.52196001332345	-0.04664998503710649
Pott Street, Bethnal Green	51.52690504283035	-0.0574349379434409
Flamborough Street, Limehouse	51.51363811001592	-0.03902389323254082
Saunders Ness Road, Cubitt Town	51.48874345789667	-0.005655513402511255
Thornfield House, Poplar	51.54118998513613	-0.09561002258936924
Albert Gardens, Stepney	51.51238989124298	-0.047273263952956536
Bromley High Street, Bow	51.5279435437122	-0.015481202747863418
Old Ford Road, Bethnal Green	51.53021518581876	-0.05262503736846331
Granby Street, Shoreditch	51.52496000000008	-0.08140999999994847
Canton Street, Poplar	51.51228349887198	-0.023271553143895483
Reardon Street, Wapping	51.506586672640374	-0.05985268713083557
Christian Street, Whitechapel	51.51295707234988	-0.06412546958858668
Pennington Street, Wapping	51.50870362684167	-0.06475651048864613
Queen Mary's, Mile End	51.596750507700115	0.02387769943223444
The Green Bridge, Mile End	51.62163952242804	-0.25271097314336094
South Quay East, Canary Wharf	51.50466000000006	-0.01703999999995176
Bow Church Station, Bow	51.5277900041676	-0.020889965827052492
Devons Road, Bow	51.522717158866975	-0.017520248322897645
Merchant Street, Bow	51.525884695409935	-0.02676873907161278
Bow Road Station, Bow	51.52690998815322	-0.024770032626008742
Furze Green, Bow	51.518149427555585	-0.021758565889918615
Ansell House, Stepney	51.51947236120404	-0.05421436548560232
Cephas Street, Bethnal Green	51.52669000000003	-0.06256999999993695
Cleveland Way, Stepney	51.521703410502035	-0.05275265595648062
St. John's Park, Cubitt Town	51.49717000000004	-0.009609999999952379
Ackroyd Drive, Bow	51.519497137847615	-0.028259295046544765
Bell Lane, Liverpool Street	51.51745841239395	-0.0826224650585819
Clarkson Street, Bethnal Green	51.52837940780237	-0.05884672629215314
Fournier Street, Whitechapel	51.519263995659564	-0.07311005929573189
Fore Street, Guildhall	51.51817771587772	-0.09154830656020405
Westferry DLR, Limehouse	51.50921000000005	-0.026529999999979736
Sutton Street, Shadwell	51.51224303652285	-0.053658554826729
Pritchard's Road, Bethnal Green	51.53234263381804	-0.0614147909192905
Watney Market, Stepney	51.513701356339524	-0.056764781731089405
Portman Square, Marylebone	51.515901652499814	-0.15464067763382078
Russell Gardens, Olympia	51.50012760891566	-0.2113026559442047
Chrisp Street Market, Poplar	51.51322000000005	-0.015319999999974243
Ford Road, Old Ford	51.53410397545485	-0.03417961487001188
Antill Road, Mile End	51.529336107011915	-0.034193655109028366
Teviot Street, Poplar	51.519438402319295	-0.011634460411245903
Bancroft Road, Bethnal Green	51.52669000000003	-0.06256999999993695
Driffield Road, Old Ford	51.53287924362236	-0.036623636981157254
Clinton Road, Mile End	51.52641103738404	-0.036649267478970286
Langdon Park, Poplar	51.515720000000044	-0.012679999999932079
Lancaster Gate , Bayswater	51.51144536862955	-0.17986242483595888
Lancaster Drive, Blackwall	51.546455102257795	-0.16882016452076587
Hansard Mews, Holland Park	51.50309109531807	-0.21556935543984657
Clarges Street, Mayfair	51.50746504147885	-0.14604489791487651
Manresa Road, Chelsea	51.48790271956912	-0.1717987141327241
Newby Place, Poplar	51.51004163053522	-0.012103674401259406
Twig Folly Bridge, Mile End	51.530593095508706	-0.0431630385475201
Jubilee Plaza, Canary Wharf	51.50311419158135	-0.018726780927323588
Wellington Row, Bethnal Green	51.528388146843895	-0.06835855377127821
Goldsmith's Row, Haggerston	51.53291000000007	-0.06537999999994781
Gloucester Avenue, Camden Town	51.537982897324866	-0.14875406818362152
Queensbridge Road, Haggerston	51.533471354297546	-0.06989343823294535
Old Montague Street, Whitechapel	51.518387881421624	-0.06662452005661852
Naval Row, Blackwall	51.51078000000007	-0.0041899999999372994
Hoxton Station, Hoxton	51.52969000000007	-0.08696999999995114
Albany Street, The Regent's Park	51.52991933815876	-0.14449631406440339
Green Park Station, Mayfair	51.50681000000003	-0.14268999999995913
Salmon Lane, Limehouse	51.514177740765966	-0.03450524984758954
Lansdowne Walk, Ladbroke Grove	51.51598734421993	-0.20894674633106278
Percival Street, Finsbury	51.525851387468016	-0.10375039274245779
Arlington Road, Camden Town	51.537292233235185	-0.1427955949392459
New Fetter Lane, Holborn	51.517275032663846	-0.10790098201756561
East India DLR, Blackwall	51.51078000000007	-0.0041899999999372994
Westminster Bridge Road, Elephant & Castle	51.49872836898878	-0.10513662452022231
Gaywood  Street, Elephant & Castle	51.496356450481876	-0.10261280879538684
Harford Street, Mile End	51.52059500645333	-0.0389941041935292
Watney Street, Shadwell	51.512045867880104	-0.05665435966217232
Regent's Row , Haggerston 	51.53849000000008	-0.07554999999996426
Aberfeldy Street, Poplar	51.514063638470134	-0.005858825214355908
Heron Quays DLR, Canary Wharf	51.503400000000056	-0.020589999999970132
King Edward Street, St Pauls	51.51619946787018	-0.09856374532005666
Page Street, Westminster	51.49393777877926	-0.12919323228934823
Abbotsbury Road, Holland Park	51.50151000000005	-0.20610999999996693
Ladbroke Grove Central, Ladbroke Grove	51.52701549701293	-0.21565260669795155
Rectory Square, Stepney	51.5187198765828	-0.044586810980827334
Bury Place, Holborn	51.517529270731806	-0.11723390751073735
Preston's Road, Cubitt Town	51.50839531795167	-0.008728907594810341
Somerset House, Strand	51.51176000000004	-0.11790999999993801
Selby Street, Whitechapel	51.521935723605736	-0.06320543203568615
Westfield Ariel Way, White City	51.5102778910456	-0.21999531755839902
Bishop's Bridge Road West, Bayswater	51.51949454544013	-0.17765259370976583
Pitfield Street Central, Hoxton	51.53402012363526	-0.08292236256599442
Upper Bank Street, Canary Wharf	51.50630324653923	-0.01663950058616837
Westfield Southern Terrace ,Shepherd's Bush	51.50658877597802	-0.22124324309333912
Greenland Road, Camden Town	51.539364708906795	-0.14082486208965928
Limerston Street, West Chelsea	51.48469746844461	-0.1798479580148213
Eagle Wharf Road, Hoxton	51.535185501846314	-0.0894504715411874
Alpha Grove, Millwall	51.49820016340961	-0.022916459366810058
Globe Town Market, Bethnal Green	51.529060051091506	-0.04584993237902779
Hollybush Gardens, Bethnal Green	51.527795033309516	-0.05709488413161523
Queen Street 2, Bank	51.60726000164041	-0.07552002560137794
Doddington Grove, Kennington	51.48517557696199	-0.10451107074191893
New Cavendish Street, Marylebone	51.51968101755529	-0.1452681016140003
Abingdon Green, Westminster	51.49787669298478	-0.12571902689074133
Ilchester Gardens, Bayswater	51.51257466019975	-0.19110810795815097
Mudchute DLR, Cubitt Town	51.49369000000007	-0.007669999999961874
Monument Street, Monument	51.51015000000007	-0.08593999999993684
Hoxton Street, Hoxton	51.527255029197434	-0.08013992108411117
Drayton Gardens, West Chelsea	51.488804596036054	-0.18133866045387184
Greenberry Street, St.John's Wood	51.532061535834835	-0.16804570632223254
Westfield Library Corner, Shepherd's Bush	51.50912503549323	-0.21964492286539894
Bishop's Bridge Road East, Bayswater	51.51949454544013	-0.17765259370976583
Northdown Street, King's Cross	51.53234171113826	-0.11956565805079616
Kingsway Southbound, Strand	51.6124900577648	-0.17683451652699533
Hammersmith Road, Hammersmith	51.49384637873815	-0.21515092395204863
Parson's Green , Parson's Green	51.47339000000005	-0.19911999999993668
Fulham Park Road, Fulham	51.47242072246092	-0.2074682287583348
Southerton Road, Hammersmith	51.49583643419991	-0.22848006703463578
Manbre Road, Hammersmith	51.48640937774081	-0.22412930831170186
South Lambeth Road, Vauxhall	51.480197835509415	-0.12430546698808786
BBC White City, White City	51.513441452539226	-0.2344657143347184
Union Grove, Wandsworth Road	51.47175683822633	-0.13292745808293885
Caldwell Street, Stockwell	51.47695565995904	-0.11478642607014436
St Martins Close, Camden Town	51.53853486988427	-0.1387397682562958
Seymour Place, Marylebone	51.51968980736612	-0.1632912456768449
Addison Road, Holland Park	51.50135959079733	-0.2084430666159295
Putney Bridge Station, Fulham	51.46718004321083	-0.2126599476731741
Colet Gardens, Hammersmith	51.49242122923098	-0.21660650174022886
Sugden Road, Clapham	51.46095000000008	-0.13921999999996615
Danvers Street, West Chelsea	51.48314508397592	-0.17270613126423007
Princedale Road , Holland Park	51.50828628265852	-0.20985766951601495
Wandsworth Rd, Isley Court, Wandsworth Road	51.47500073472105	-0.13182803877626262
Woodstock Grove, Shepherd's Bush	51.50326816812884	-0.21671450561490208
Bradmead, Battersea Park	51.477958887708425	-0.1437890218556256
Finlay Street, Fulham	51.47568595504275	-0.2180783857923574
Aintree Street, Fulham	51.48063258823114	-0.21080410619501702
Elysium Place, Fulham	51.47136670326882	-0.20718039250504117
Eel Brook Common, Walham Green	51.47560000000004	-0.19403999999997268
Irene Road, Parsons Green	51.47417598723108	-0.20032901838868822
Surrey Lane, Battersea	51.475885047798926	-0.16968991149667545
Wandsworth Town Station, Wandsworth	51.46147000000008	-0.18724999999994907
Lansdowne Road, Ladbroke Grove	51.51598734421993	-0.20894674633106278
Nantes Close, Wandsworth	51.46182623134968	-0.18133846257221733
Courland Grove, Wandsworth Road	51.472326622417526	-0.13138726996893763
Queen's Circus, Battersea Park	51.476570037881174	-0.14904494869944074
Normand Park, West Kensington	51.4862418289385	-0.20770652676668563
Holden Street, Battersea	51.46889346466366	-0.15695412857200805
William Morris Way, Sands End	51.46888085669908	-0.18435602111243277
Morie Street, Wandsworth	51.459949251129714	-0.19014647507355978
Clarence Walk, Stockwell	51.47001000000006	-0.11248999999997977
Battersea Park Road, Nine Elms	51.47783464326027	-0.14544634551040297
Sheepcote Lane, Battersea	51.47037802633502	-0.16088541499371412
Vereker Road, West Kensington	51.48834614759262	-0.20860639038910767
Brook Green South, Brook Green	51.49620224997504	-0.2191129500854935
Greyhound Road, Hammersmith	51.48571143337823	-0.21578472255744247
South Park, Sands End	51.571859997497796	-0.14413001022492722
Spencer Park, Wandsworth Common	51.455674321372975	-0.1761098088345075
Falcon Road, Clapham Junction	51.46409001269569	-0.16392999336306957
Coomer Place, West Kensington	51.49906000000004	-0.19873999999992975
Silverthorne Road, Battersea	51.47010690604801	-0.14609056958425143
Archbishop's Park, Waterloo	51.495850000000075	-0.11731999999994969
Fawcett Close, Battersea	51.46964645930052	-0.1738891600165184
All Saints' Road, Portobello	51.50003502913752	-0.27026994166442364
Rainville Road, Hammersmith	51.48329272461155	-0.2236533493948551
Great Suffolk Street, The Borough	51.50283717794765	-0.10134360687353636
Buckingham Gate, Westminster	51.50010000000003	-0.128029999999967
Richmond Way, Shepherd's Bush	51.503438993005425	-0.21742007606336797
Peterborough Road, Sands End	51.4682106743011	-0.19522548144112892
World's End Place, West Chelsea	51.4821241076451	-0.1798390563036446
St. Mark's Road, North Kensington	51.49711120941472	-0.18975512338049608
Thorndike Close, West Chelsea	51.48048659346294	-0.18418657931472773
Evesham Street, Avondale	51.5111300286423	-0.21817993382838097
Simpson Street, Clapham Junction	51.46409001269569	-0.16392999336306957
Ashmole Estate, Oval	51.482228804825276	-0.11633161665397512
Crabtree Lane, Fulham	51.4821839369983	-0.2214150305411171
Broomhouse Lane, Parsons Green	51.46796104790807	-0.1988446425551834
Blythe Road West, Shepherd's Bush	51.50646000000006	-0.2358099999999581
Ethelburga Estate, Battersea Park	51.47714503643901	-0.1684349310437483
Grant Road West, Clapham Junction	51.46409001269569	-0.16392999336306957
West Kensington Station, West Kensington	51.502870019293795	-0.1900500153145117
All Saints Church, Portobello	51.510530000000074	-0.011659999999949378
Phene Street, Chelsea	51.485021595229576	-0.16769008496808485
Clarendon Road, Avondale	51.584889267044204	-0.09527044341662907
Austin Road, Battersea Park	51.473905032721305	-0.1553248801060647
Olympia Way, Olympia	51.49649000000005	-0.21082999999993035
Shepherd's Bush Road North, Shepherd's Bush	51.50320207531417	-0.22311989228387574
Ravenscourt Park Station, Hammersmith	51.49399999598694	-0.23608996543850935
Teversham Lane, Stockwell	51.471772604252465	-0.1119142885065179
Ashley Crescent, Battersea	51.46727813505139	-0.15099201067350426
Parsons Green Station, Parsons Green	51.47567000000004	-0.20071999999993295
Grant Road Central, Clapham Junction	51.46409001269569	-0.16392999336306957
Hibbert Street, Battersea	51.46484004634658	-0.1803549193685683
Carnegie Street, King's Cross	51.53538752930633	-0.11470690981815969
Usk Road, Clapham Junction	51.46409001269569	-0.16392999336306957
Hartington Road, Stockwell	51.46514304975403	-0.1077015350843006
Heath Road, Battersea	51.46760000000006	-0.16289999999997917
Esmond Street, Putney	51.46210490264939	-0.21062052200142636
Orbel Street, Battersea	51.47417421951952	-0.17160255752780462
Westbridge Road, Battersea	51.47612478866089	-0.1717218554102521
Bishop's Avenue, Fulham	51.4727376006427	-0.21520348389133048
Crisp Road, Hammersmith	51.488563787645965	-0.2271317975259392
Dorothy Road, Clapham Junction	51.46409001269569	-0.16392999336306957
Neville Gill Close, Wandsworth	51.45436711473849	-0.19495286282231694
Osiers Road, Wandsworth	51.461747358402235	-0.19716355327594362
Beryl Road, Hammersmith	51.488716612406755	-0.22068673121065277
Maclise Road, Olympia	51.497557730719436	-0.21174140480331619
Northfields, Wandsworth	51.461194907326174	-0.20057274147493853
Spanish Road, Clapham Junction	51.46409001269569	-0.16392999336306957
Stanley Grove, Battersea	51.469187356222136	-0.15153405264346428
Erin Close, Walham Green	51.47946598990736	-0.1957218576591837
Cadogan Close, Victoria Park	51.45385597113408	-0.06863179342224084
Felsham Road, Putney	51.46619786182992	-0.22063436811554699
Putney Rail Station, Putney	51.461250000000064	-0.2168699999999717
Islington Green, Angel	51.53646544532906	-0.10275037910670763
Charing Cross Hospital, Hammersmith	51.48747000000003	-0.2210799999999722
Charlotte Terrace, Angel	51.53605739519609	-0.11267247092357525
Shoreditch Court, Haggerston	51.53942504969399	-0.07100993305026293
Belford House, Haggerston	51.53706479651365	-0.07028651139339202
Battersea Church Road, Battersea	51.477785614132365	-0.17329326494672764
Vicarage Crescent, Battersea	51.473573918916145	-0.17704749549723708
Durant Street, Bethnal Green	51.529133268790055	-0.06613485148761294
St. Bride Street, Holborn	51.51551363393278	-0.10598828921083887
Mexfield Road, East Putney	51.45813530893248	-0.2029448598081927
Snowsfields, London Bridge	51.50238834936907	-0.08300322814996212
Barons Court Station, West Kensington	51.48971208597767	-0.20971676749378756
Disraeli Road, Putney	51.46129388856332	-0.2146147064877335
Montserrat Road , Putney	51.463165027770756	-0.2155349404623479
Albert Bridge Road, Battersea Park	51.47785845537832	-0.16474738815945933
Everington Street, Fulham	51.48379842557306	-0.21635816077643424
Mile End Stadium, Mile End	51.519411	-0.031
Hawley Crescent, Camden Town	51.541055600225356	-0.14321475946267695
Stewart's Road, Wandsworth Road	51.47663797411234	-0.14226801696566826
Aylward Street, Stepney	51.51574204683369	-0.048690546110090806
Stainsby Road , Poplar	51.51500784256733	-0.023860689445146844
Dunston Road , Haggerston	51.46844720678032	-0.15261837786631244
Ada Street, Hackney Central	51.535799164369834	-0.06096334897003565
Victoria Park Road, Hackney Central	51.54329093009901	-0.035455610436105164
Star Road, West Kensington	51.4871938228254	-0.20581769380331785
Wendon Street, Old Ford	51.53628504208116	-0.02638489009177647
Finnis Street, Bethnal Green	51.52529395174065	-0.05872972091945175
Stephendale Road, Sands End	51.47118000000006	-0.18703999999996768
Alma Road, Wandsworth	51.459320792556795	-0.18610639982150365
Thessaly Road North, Wandsworth Road	51.473675033298164	-0.13349991297977226
Alfreda Street, Battersea Park	51.47514759511936	-0.15084748509387605
Chesilton Road, Fulham	51.475855061540315	-0.20579990474777787
Putney Bridge Road, East Putney	51.46212618948288	-0.20703909657254058
St. Peter's Terrace, Fulham	51.4788885917066	-0.20850929104675328
Bridge Avenue, Hammersmith	51.49139972382707	-0.22895906103168123
Michael Road, Walham Green	51.56614006104235	0.011890064930497601
Duke Street Hill, London Bridge	51.5059741282275	-0.08721252185598416
Park Lane, Mayfair	51.5128650406901	-0.15810490593224813
Plough Terrace, Clapham Junction	51.46409001269569	-0.16392999336306957
Grant Road East, Clapham Junction	51.46409001269569	-0.16392999336306957
Queensdale Road, Shepherd's Bush	51.50646000000006	-0.2358099999999581
Fulham Broadway, Walham Green	51.48016833447161	-0.1964039264323193
Imperial Road, Sands End	51.47483274563982	-0.1862704299284568
Hortensia Road, West Brompton	51.48179531333655	-0.18523974049189565
Sirdar Road, Avondale	51.59391593754523	-0.09584144052226473
Freston Road, Avondale	51.51018341007616	-0.21702332901547133
Blenheim Crescent, Ladbroke Grove	51.51598734421993	-0.20894674633106278
Oxford Road, Putney	51.4616290170939	-0.21210055491814195
Ingrave Street, Clapham Junction	51.46409001269569	-0.16392999336306957
Upcerne Road, West Chelsea	51.47871051948074	-0.18281379577439671
Lots Road, West Chelsea	51.47783812984301	-0.18264690448393234
Ormonde Gate, Chelsea	51.487492725287716	-0.16105107504993355
Hertford Road, De Beauvoir Town	51.593250214570936	-0.1638479393600076
Haggerston Road, Haggerston	51.53576002766223	-0.0719637263386094
Culvert Road, Battersea	51.47282831465493	-0.16033638515832216
Newton Street, Covent Garden	51.511625042889094	-0.12248491874079548
Manfred Road, East Putney	51.45819879304843	-0.20549395194163125
Hammersmith Town Hall, Hammersmith	51.49252000334323	-0.23401997063029967
Grenfell Road, Avondale	51.513094231526544	-0.21506504813994642
The Vale, Chelsea	51.485152994924384	-0.175073808466432
Prince of Wales Drive, Battersea Park	51.474855058581966	-0.16649493955378603
Harcourt Terrace, West Brompton	51.48755053285265	-0.18670484857392317
Westbourne Park Road, Portobello	51.51842070595914	-0.1941367887914816
Broadley Terrace, Marylebone	51.52420660570483	-0.16623532338110295
Rossmore Road, Marylebone	51.525130040453995	-0.16421318773783403
Humbolt Road, Fulham	51.48419612975042	-0.21244094189298016
Storey's Gate, Westminster	51.50046137565931	-0.1296142260941342
Mile End Park Leisure Centre, Mile End	51.51890000000003	-0.030689999999935935
St. John's Road, Clapham Junction	51.46344000000005	-0.16880999999995083
Ranelagh Gardens, Fulham	51.46762374035783	-0.2077751125169011
Ram Street, Wandsworth	51.45812540483191	-0.19209203766454555
Santos Road, Wandsworth	51.458280116495736	-0.20102884477616456
Clapham Common North Side, Clapham Common	51.4613016434601	-0.15552884567835004
Sandilands Road, Walham Green	51.47368325322747	-0.19146310508027925
Gwendwr Road, West Kensington	51.491079673077614	-0.2094917455722484
Rifle Place, Avondale	51.50927252153166	-0.21643339921771376
Binfield Road, Stockwell	51.47001000000006	-0.11248999999997977
Tallis Street, Temple	51.511867829432795	-0.10710994190333815
Hurlingham Park, Parsons Green	51.47417598723108	-0.20032901838868822
Little Brook Green, Brook Green	51.49620224997504	-0.2191129500854935
Abyssinia Close, Clapham Junction	51.460175400658166	-0.1672636349930316
Limburg Road, Clapham Junction	51.46409001269569	-0.16392999336306957
Houndsditch, Aldgate	51.51644376168709	-0.0806171485714714
Imperial Wharf Station, Sands End	51.47358002442567	-0.1832699357454146
Victoria & Albert Museum, South Kensington	51.49651000000006	-0.17205999999993082
Halford Road, West Kensington	51.49906000000004	-0.19873999999992975
Monier Road, Hackney Wick	51.54560819752571	-0.033779698333416694
East Village, Queen Elizabeth Olympic Park	51.54410000000007	-0.015249999999980446
Aquatic Centre, Queen Elizabeth Olympic Park	51.54410000000007	-0.015249999999980446
Lee Valley VeloPark, Queen Elizabeth Olympic Park	51.54410000000007	-0.015249999999980446
Timber Lodge, Queen Elizabeth Olympic Park	51.54410000000007	-0.015249999999980446
Copper Box Arena, Queen Elizabeth Olympic Park	51.54410000000007	-0.015249999999980446
Podium, Queen Elizabeth Olympic Park	51.54410000000007	-0.015249999999980446
Stratford Station, Stratford	51.54070999545078	-0.0017199665315956736
Blackfriars Road, Southwark	51.5036096875837	-0.10457550341874339
Cromer Street, Bloomsbury	51.51796330997723	-0.12772315114094315
Lansdowne Way Bus Garage, Stockwell	51.4742000128488	-0.12430999433823331
Melton Street, Euston	51.52707872767688	-0.13438094130856967
Coram Street, Bloomsbury	51.51796330997723	-0.12772315114094315
Ossulston Street, Somers Town	51.53105555289906	-0.1299751560440538
Birkenhead Street, King's Cross	51.5296361420835	-0.1216316404377952
Kings Gate House, Westminster	51.496040046446055	-0.12599492451455774
Sopwith Way, Battersea Park	51.481256950737716	-0.1479002054419594
Lavington Street, Bankside	51.505115064569786	-0.09962664500636707
Albert Square, Stockwell	51.47001000000006	-0.11248999999997977
Southwark Street, Bankside	51.5048359050398	-0.09482736802582262
Good's Way, King's Cross	51.53630999919787	-0.12241995899120184
Bevington Road, North Kensington	51.49906000000004	-0.19873999999992975
Handyside Street, King's Cross	51.537435589878044	-0.12506320115597336
Bevington Road West, North Kensington	51.49906000000004	-0.19873999999992975
Stockwell Roundabout, Stockwell	51.46554247770149	-0.11602195211439319
Lincoln's Inn Fields, Holborn	51.51522471468287	-0.11763810471842885
Tate Modern, Bankside	51.508290000000045	-0.09785999999996875
Westferry Circus, Canary Wharf	51.50589473938442	-0.026434621288354918
Here East North, Queen Elizabeth Olympic Park	51.54410000000007	-0.015249999999980446
New Spring Gardens Walk, Vauxhall	51.487822498647	-0.12263794225559212
Clapham Road, Lingham Street, Stockwell	51.469294245813344	-0.12248062496548963
Lambeth Palace Road, Waterloo	51.49721840126164	-0.11962976925333928
Here East South, Queen Elizabeth Olympic Park	51.54410000000007	-0.015249999999980446
Riverlight South, Nine Elms	51.48194974870827	-0.13683345930441565
One Tower Bridge, Bermondsey	51.503100018716935	-0.0772099849196195
Belvedere Road 2, South Bank	51.502366385448255	-0.11782311562934557
Victory Place, Walworth	51.492690030249165	-0.09228990883207189
Battersea Power Station, Battersea Park	51.4656329766685	-0.16299293976311097
Allington street, Westminster	51.493000055892864	0.04085008522535816
Cranmer Road, Stockwell	51.47949578506428	-0.10973667665100474
Normandy Road, Stockwell	51.47366403730729	-0.11159460585625475
Wynne Road, Stockwell	51.46919270962916	-0.11323492429526548
Sidney Road, Stockwell	51.46979388917541	-0.11808227961531466
St John's Crescent, Brixton	51.4661600324668	-0.11190013654732274
Ferndale Road, Brixton. 	51.57961274685613	-0.07029392518728969
Saltoun Road, Brixton	51.46069326322979	-0.11275845236496242
